event_id,customer_id,event_date,event_type,feature_name
6585d8a5,CUST-0778,2024-07-30,feature_use,dashboard
bac6425d,CUST-0778,2024-08-25,export,analytics
63f3df70,CUST-0778,2024-07-21,feature_use,reporting
b4f8219e,CUST-0778,2024-07-31,export,api_access
6b0efcab,CUST-0778,2024-08-07,export,analytics
3014ef68,CUST-0778,2024-08-30,login,dashboard
619be0f9,CUST-0779,2024-05-10,login,reporting
c10637ed,CUST-0779,2024-04-23,login,integrations
ff361a15,CUST-0779,2024-04-17,support_ticket,automation
dc39b99c,CUST-0779,2024-05-12,upgrade_viewed,reporting
2f75e447,CUST-0779,2024-04-05,feature_use,export
c816f54b,CUST-0779,2024-05-15,upgrade_viewed,reporting
599fd309,CUST-0779,2024-03-22,login,integrations
1edc6029,CUST-0779,2024-04-13,login,collaboration
bf850474,CUST-0779,2024-05-15,export,dashboard
85053a8d,CUST-0779,2024-05-08,feature_use,dashboard
d65f458b,CUST-0779,2024-05-20,login,collaboration
872337b9,CUST-0779,2024-05-15,upgrade_viewed,export
da3cc1bf,CUST-0779,2024-03-29,export,integrations
486c4be3,CUST-0779,2024-03-27,support_ticket,export
57ca43f3,CUST-0779,2024-05-22,export,export
d817b515,CUST-0779,2024-05-21,support_ticket,export
90a12b28,CUST-0779,2024-04-26,export,reporting
d0d1d4ab,CUST-0779,2024-05-06,login,automation
1c9d3966,CUST-0779,2024-03-30,support_ticket,api_access
0d2c520d,CUST-0779,2024-03-29,export,collaboration
f3995263,CUST-0779,2024-05-10,feature_use,collaboration
76df25ad,CUST-0779,2024-04-10,support_ticket,export
8e3e5a72,CUST-0779,2024-04-22,upgrade_viewed,integrations
1bf796f5,CUST-0779,2024-03-26,export,dashboard
1e8af550,CUST-0779,2024-05-12,export,automation
7a12e4d4,CUST-0779,2024-03-28,login,api_access
2217ee32,CUST-0779,2024-05-18,login,analytics
64eb4bd1,CUST-0779,2024-04-14,upgrade_viewed,collaboration
4cb3680b,CUST-0779,2024-04-22,login,reporting
cd8a5b1d,CUST-0779,2024-05-18,support_ticket,analytics
a61f0547,CUST-0779,2024-04-25,upgrade_viewed,analytics
a580397f,CUST-0779,2024-03-23,login,integrations
4010b58f,CUST-0779,2024-05-06,login,collaboration
a5f8a9bb,CUST-0779,2024-03-24,support_ticket,export
e2008ae7,CUST-0779,2024-05-30,upgrade_viewed,reporting
a169e323,CUST-0779,2024-03-31,login,dashboard
cff8b029,CUST-0779,2024-03-21,login,api_access
51e41713,CUST-0779,2024-05-26,feature_use,automation
3ac630e7,CUST-0779,2024-03-23,feature_use,export
02f5f3ed,CUST-0779,2024-05-10,feature_use,dashboard
edfc7374,CUST-0779,2024-04-06,upgrade_viewed,integrations
118d06ba,CUST-0779,2024-05-04,support_ticket,api_access
6fa13e63,CUST-0779,2024-03-25,export,integrations
e7f9a373,CUST-0779,2024-05-22,upgrade_viewed,export
e0c4d576,CUST-0779,2024-03-25,login,export
7a484595,CUST-0779,2024-04-23,login,integrations
1e4729a4,CUST-0779,2024-03-27,support_ticket,export
242b4d72,CUST-0779,2024-05-25,support_ticket,reporting
431f16b9,CUST-0779,2024-04-07,login,export
a60136f6,CUST-0779,2024-03-25,login,api_access
f1450e51,CUST-0779,2024-04-06,feature_use,api_access
abc6e33b,CUST-0779,2024-05-19,login,integrations
291c1594,CUST-0779,2024-04-07,login,dashboard
2c9c2310,CUST-0779,2024-04-27,support_ticket,collaboration
0c005b30,CUST-0779,2024-04-03,feature_use,collaboration
4b065b22,CUST-0779,2024-04-19,login,reporting
feabbbf3,CUST-0779,2024-05-04,support_ticket,automation
d7934221,CUST-0779,2024-03-31,support_ticket,reporting
a5097d1e,CUST-0779,2024-05-11,feature_use,collaboration
4221fb7b,CUST-0779,2024-05-21,upgrade_viewed,api_access
0162f9b0,CUST-0779,2024-03-29,export,export
4e4a085b,CUST-0779,2024-05-07,support_ticket,analytics
ed681fb6,CUST-0780,2024-09-28,login,api_access
9d97c294,CUST-0780,2024-10-18,login,export
ae805f50,CUST-0780,2024-11-17,support_ticket,reporting
8ae134d6,CUST-0780,2024-11-25,support_ticket,reporting
09387621,CUST-0780,2024-09-06,export,automation
90c4f591,CUST-0780,2024-07-24,support_ticket,collaboration
fcef440e,CUST-0780,2024-12-14,login,integrations
de2bf174,CUST-0780,2024-10-30,upgrade_viewed,collaboration
d6ecfd1d,CUST-0780,2024-11-02,export,analytics
71d8ba2e,CUST-0780,2024-12-03,export,automation
17a7c882,CUST-0780,2024-08-31,support_ticket,collaboration
832575b7,CUST-0780,2024-12-22,feature_use,collaboration
b2863281,CUST-0780,2024-10-05,upgrade_viewed,reporting
6e93ada0,CUST-0780,2024-08-07,support_ticket,collaboration
b4081e03,CUST-0780,2024-08-25,upgrade_viewed,reporting
44a4aca7,CUST-0780,2024-07-24,support_ticket,api_access
eee1ca20,CUST-0780,2024-12-18,feature_use,integrations
901a2772,CUST-0780,2024-09-15,login,api_access
ffbb7f81,CUST-0780,2024-12-22,export,collaboration
bd67a82b,CUST-0780,2024-08-17,support_ticket,integrations
8dc48595,CUST-0780,2024-11-20,login,collaboration
5497c75c,CUST-0780,2024-12-09,feature_use,automation
c28bc99d,CUST-0780,2024-09-05,feature_use,reporting
0416a9df,CUST-0780,2024-07-10,upgrade_viewed,automation
9d79a5d7,CUST-0780,2024-09-05,support_ticket,automation
5edae42b,CUST-0780,2024-09-21,feature_use,analytics
5b9e7695,CUST-0780,2024-09-24,feature_use,export
abd1fb09,CUST-0780,2024-10-24,export,dashboard
bf74df54,CUST-0780,2024-11-07,upgrade_viewed,analytics
fc4f2715,CUST-0780,2024-07-21,support_ticket,api_access
3d0c7451,CUST-0780,2024-10-27,upgrade_viewed,integrations
01ed063d,CUST-0780,2024-07-18,export,automation
4d94fbbf,CUST-0780,2024-12-06,support_ticket,analytics
44fc3f5a,CUST-0780,2024-09-04,upgrade_viewed,automation
9cb662de,CUST-0780,2024-08-25,feature_use,analytics
46ca5053,CUST-0780,2024-10-11,feature_use,api_access
4c26aa97,CUST-0780,2024-09-17,support_ticket,analytics
14a078e5,CUST-0780,2024-09-14,feature_use,automation
c2d548cb,CUST-0780,2024-08-18,feature_use,integrations
985b8fd6,CUST-0780,2024-08-01,feature_use,dashboard
98b4409b,CUST-0780,2024-09-15,login,dashboard
bedfa657,CUST-0780,2024-12-17,export,reporting
46535a3b,CUST-0780,2024-08-17,upgrade_viewed,analytics
ecab18e9,CUST-0780,2024-11-19,support_ticket,integrations
a4d173c4,CUST-0780,2024-09-29,login,analytics
e8c18a46,CUST-0780,2024-12-09,export,integrations
b714ad6d,CUST-0780,2024-10-26,export,dashboard
6904e103,CUST-0780,2024-09-05,export,api_access
7dec1b7a,CUST-0780,2024-10-27,login,integrations
8e88b2f0,CUST-0780,2024-12-26,feature_use,dashboard
1728db06,CUST-0780,2024-08-27,support_ticket,reporting
9cdcf7e7,CUST-0780,2024-09-02,support_ticket,api_access
6c6fa561,CUST-0780,2024-10-17,feature_use,integrations
5e011da0,CUST-0780,2024-11-12,export,api_access
d13bb555,CUST-0780,2024-09-20,upgrade_viewed,reporting
3fe06c2f,CUST-0780,2024-08-14,login,dashboard
4df51d9a,CUST-0780,2024-11-27,upgrade_viewed,export
35b66d8f,CUST-0780,2024-09-14,login,integrations
54fb443e,CUST-0780,2024-10-10,feature_use,collaboration
4121d071,CUST-0780,2024-08-08,feature_use,reporting
cdf47c3b,CUST-0780,2024-07-11,upgrade_viewed,export
0c32c306,CUST-0780,2024-07-17,login,dashboard
68244cba,CUST-0780,2024-12-07,login,automation
b986802d,CUST-0780,2024-10-15,export,automation
d1d647ae,CUST-0780,2024-12-06,export,reporting
63a59365,CUST-0780,2024-07-20,export,dashboard
2541d614,CUST-0780,2024-08-24,login,automation
2d5a06f2,CUST-0780,2024-07-28,login,reporting
c97ea380,CUST-0780,2024-10-31,login,automation
df18cc11,CUST-0780,2024-11-27,feature_use,api_access
670342a2,CUST-0780,2024-09-04,upgrade_viewed,export
48cf2da9,CUST-0780,2024-09-30,export,automation
7368463f,CUST-0780,2024-10-20,upgrade_viewed,analytics
d401c4bf,CUST-0780,2024-11-02,support_ticket,automation
8deb10a2,CUST-0780,2024-09-25,login,collaboration
b01b34ac,CUST-0780,2024-08-26,export,analytics
8fe513d7,CUST-0780,2024-11-03,login,analytics
83ab825e,CUST-0780,2024-09-18,export,api_access
c42a2cf3,CUST-0780,2024-11-10,export,dashboard
57e3f1d2,CUST-0780,2024-11-06,support_ticket,collaboration
87eeb6f3,CUST-0780,2024-09-16,export,analytics
31775245,CUST-0780,2024-08-05,login,collaboration
5874aaad,CUST-0780,2024-08-07,upgrade_viewed,api_access
9d6271e5,CUST-0780,2024-07-18,upgrade_viewed,analytics
8ff2e955,CUST-0780,2024-07-24,feature_use,api_access
49d5e045,CUST-0780,2024-08-13,login,integrations
52355b65,CUST-0780,2024-11-22,support_ticket,collaboration
dff96794,CUST-0780,2024-10-30,feature_use,analytics
02e2a507,CUST-0780,2024-08-11,upgrade_viewed,reporting
d8f5a33d,CUST-0780,2024-11-14,export,collaboration
6126e991,CUST-0780,2024-07-31,feature_use,api_access
d756481b,CUST-0780,2024-09-07,upgrade_viewed,reporting
d15b983e,CUST-0780,2024-11-12,feature_use,analytics
90c74a70,CUST-0780,2024-10-08,login,analytics
4b6ce19a,CUST-0780,2024-07-15,support_ticket,export
3b5cce4d,CUST-0780,2024-09-05,export,dashboard
abe69c9a,CUST-0780,2024-08-18,upgrade_viewed,api_access
1633aa37,CUST-0780,2024-10-15,support_ticket,automation
68adde79,CUST-0780,2024-12-27,feature_use,reporting
a31ba4c2,CUST-0780,2024-10-23,support_ticket,export
3a9c217e,CUST-0780,2024-07-14,export,integrations
27eff1da,CUST-0780,2024-11-10,export,analytics
dcef1208,CUST-0780,2024-09-06,login,automation
dbad01da,CUST-0780,2024-10-08,export,api_access
18db5e60,CUST-0780,2024-09-02,upgrade_viewed,automation
fe5095ad,CUST-0780,2024-08-15,upgrade_viewed,dashboard
c7c5cd6d,CUST-0780,2024-08-02,upgrade_viewed,automation
b6209529,CUST-0780,2024-07-12,export,api_access
e36a4e59,CUST-0780,2024-11-14,export,export
058ab525,CUST-0780,2024-09-04,login,reporting
03436694,CUST-0780,2024-10-06,upgrade_viewed,automation
111ca6df,CUST-0780,2024-07-17,support_ticket,reporting
2936e7a2,CUST-0780,2024-12-23,export,reporting
047918c6,CUST-0780,2024-12-26,feature_use,api_access
e3ce491b,CUST-0780,2024-12-02,upgrade_viewed,reporting
82973186,CUST-0780,2024-12-14,login,collaboration
c006dace,CUST-0780,2024-07-17,export,analytics
d98d4671,CUST-0781,2023-07-13,export,integrations
5d04da4e,CUST-0781,2024-09-24,export,dashboard
e9313f17,CUST-0781,2024-11-28,upgrade_viewed,reporting
90111e51,CUST-0781,2024-09-19,login,analytics
6c912c50,CUST-0781,2024-11-21,support_ticket,collaboration
d0a4828c,CUST-0781,2024-01-05,export,integrations
096e9c5f,CUST-0781,2023-12-05,support_ticket,reporting
575075a2,CUST-0781,2024-02-22,upgrade_viewed,automation
67c35027,CUST-0781,2023-12-27,feature_use,integrations
9402a9ca,CUST-0781,2023-10-14,export,integrations
d09a6b21,CUST-0781,2024-01-07,login,reporting
956a1c4e,CUST-0781,2024-09-01,feature_use,export
d099940d,CUST-0781,2023-07-17,export,collaboration
861e609d,CUST-0781,2023-12-15,login,api_access
a8e60d27,CUST-0781,2023-09-21,upgrade_viewed,analytics
a99cebae,CUST-0781,2024-08-28,feature_use,dashboard
d0feea28,CUST-0781,2023-09-03,feature_use,dashboard
e8ebd318,CUST-0781,2024-02-06,upgrade_viewed,automation
be1d7201,CUST-0781,2023-09-23,upgrade_viewed,automation
9552469c,CUST-0781,2024-02-12,feature_use,analytics
c8b5a9cf,CUST-0781,2023-10-14,export,collaboration
e7a424b7,CUST-0781,2023-08-19,login,integrations
5075c37d,CUST-0781,2023-08-05,upgrade_viewed,analytics
f5effd6a,CUST-0781,2023-06-23,upgrade_viewed,dashboard
5abcee12,CUST-0781,2024-08-04,login,automation
1b313f11,CUST-0781,2024-10-29,login,collaboration
95d0a81a,CUST-0781,2024-04-20,upgrade_viewed,export
75a0396a,CUST-0781,2024-02-05,login,automation
06432f7f,CUST-0781,2023-10-31,feature_use,integrations
d3b39f2b,CUST-0781,2024-01-30,feature_use,export
9e947960,CUST-0781,2023-08-08,feature_use,collaboration
d79aa8d0,CUST-0781,2023-08-01,support_ticket,export
342a9753,CUST-0781,2024-02-21,support_ticket,export
4713fda2,CUST-0781,2023-06-08,support_ticket,integrations
a66fd5a1,CUST-0781,2024-12-31,export,api_access
ddcecf35,CUST-0781,2024-05-17,feature_use,dashboard
8c83d3c4,CUST-0781,2024-06-09,login,analytics
94abae83,CUST-0781,2023-11-14,export,export
69484d40,CUST-0781,2023-09-18,login,export
dfee3896,CUST-0781,2024-09-20,export,automation
0f032a1b,CUST-0781,2023-04-03,upgrade_viewed,export
1b203a36,CUST-0781,2024-01-22,login,api_access
2c100e10,CUST-0781,2024-01-21,export,automation
9066ecc1,CUST-0781,2024-09-18,upgrade_viewed,analytics
4688b545,CUST-0781,2023-11-05,login,dashboard
96a46997,CUST-0781,2024-03-13,login,automation
7ea5ac9e,CUST-0781,2023-10-16,export,integrations
9576b883,CUST-0781,2024-03-03,feature_use,api_access
f7797930,CUST-0781,2023-12-20,export,analytics
740cf504,CUST-0781,2024-12-19,feature_use,export
5d09f6f6,CUST-0781,2024-07-26,upgrade_viewed,automation
91f24132,CUST-0781,2024-10-14,support_ticket,reporting
5154b4e1,CUST-0781,2023-08-17,upgrade_viewed,collaboration
16847994,CUST-0781,2023-04-10,login,integrations
093d8e25,CUST-0781,2023-12-19,feature_use,api_access
25bc4059,CUST-0781,2023-09-20,export,collaboration
395c8e61,CUST-0781,2023-08-14,export,collaboration
20483987,CUST-0781,2024-08-21,support_ticket,export
eddd905c,CUST-0781,2023-06-21,support_ticket,collaboration
00202db2,CUST-0781,2024-05-24,feature_use,dashboard
f683aad7,CUST-0782,2023-10-10,support_ticket,api_access
70af99b5,CUST-0782,2023-10-30,login,collaboration
8d807287,CUST-0782,2023-11-23,export,analytics
1aefd5e3,CUST-0782,2023-11-27,login,collaboration
bd06ec82,CUST-0782,2024-09-11,upgrade_viewed,collaboration
1620e9c5,CUST-0782,2023-10-05,support_ticket,collaboration
ca230d4e,CUST-0782,2023-09-21,login,dashboard
215433e7,CUST-0782,2024-07-19,export,dashboard
65876271,CUST-0782,2024-08-24,upgrade_viewed,integrations
2eb04584,CUST-0782,2024-06-17,feature_use,collaboration
2ce8b393,CUST-0782,2024-08-13,support_ticket,collaboration
497b7d9d,CUST-0782,2024-03-16,support_ticket,api_access
76aaf3db,CUST-0783,2023-09-14,upgrade_viewed,export
9debb53e,CUST-0783,2024-03-01,export,integrations
af0c1e5e,CUST-0783,2024-02-13,support_ticket,reporting
04c17233,CUST-0783,2023-09-17,feature_use,export
eb98ee91,CUST-0783,2024-02-14,export,analytics
c2bf0795,CUST-0783,2023-12-06,feature_use,automation
407a663a,CUST-0783,2024-01-11,upgrade_viewed,automation
a685d41b,CUST-0783,2023-11-05,export,reporting
72603977,CUST-0783,2024-01-03,export,dashboard
3c08c59b,CUST-0783,2023-11-09,support_ticket,reporting
0e9b40c5,CUST-0783,2023-12-04,upgrade_viewed,api_access
8237d634,CUST-0783,2024-01-29,login,api_access
0263de90,CUST-0783,2024-03-02,login,integrations
42c05eb7,CUST-0783,2024-03-03,export,automation
d416437d,CUST-0783,2023-09-13,export,integrations
7685eb25,CUST-0783,2023-10-12,login,dashboard
c42f10e0,CUST-0783,2024-03-05,export,collaboration
504edb1f,CUST-0783,2024-01-16,upgrade_viewed,dashboard
17386a78,CUST-0783,2023-09-19,upgrade_viewed,collaboration
516ff704,CUST-0783,2023-11-28,support_ticket,automation
b7fe4e9b,CUST-0783,2023-10-26,feature_use,analytics
e7a337ef,CUST-0783,2024-02-19,export,analytics
57726c01,CUST-0783,2023-09-16,support_ticket,reporting
c6d8d5bf,CUST-0783,2024-03-03,support_ticket,export
8b693636,CUST-0783,2024-03-03,feature_use,analytics
6fc3ec5d,CUST-0783,2023-12-29,support_ticket,integrations
cc5b3bdd,CUST-0783,2024-01-25,upgrade_viewed,export
00d8a739,CUST-0783,2023-09-10,feature_use,dashboard
bef8089d,CUST-0783,2023-09-08,export,api_access
d3169e46,CUST-0783,2024-02-04,export,collaboration
53b9bf57,CUST-0783,2023-11-15,feature_use,collaboration
030348ec,CUST-0783,2024-02-19,feature_use,analytics
ee9b6ed1,CUST-0783,2024-02-25,export,collaboration
bbdd395d,CUST-0783,2023-10-05,feature_use,analytics
13b773b1,CUST-0783,2024-01-01,support_ticket,reporting
dc551e6b,CUST-0783,2023-11-25,export,dashboard
1f3b5c9b,CUST-0783,2023-09-06,login,api_access
9ba51890,CUST-0783,2024-01-12,upgrade_viewed,dashboard
17fba2c0,CUST-0783,2023-09-29,export,integrations
82b3b46d,CUST-0783,2023-11-22,login,api_access
db48616d,CUST-0783,2023-11-17,export,integrations
4232546c,CUST-0783,2024-01-25,upgrade_viewed,dashboard
d751699b,CUST-0783,2023-12-18,support_ticket,automation
f371bd41,CUST-0783,2023-10-15,feature_use,analytics
d0921be0,CUST-0783,2023-10-27,feature_use,dashboard
3e70eac3,CUST-0784,2024-04-29,export,api_access
7cbeb48b,CUST-0784,2024-02-12,feature_use,reporting
6f6fc6d2,CUST-0784,2023-11-30,login,api_access
e75467f8,CUST-0784,2024-12-07,export,reporting
e640672d,CUST-0784,2024-01-23,upgrade_viewed,integrations
a9e17152,CUST-0784,2024-03-11,support_ticket,dashboard
961595bd,CUST-0784,2024-11-14,support_ticket,dashboard
2930af75,CUST-0784,2023-12-07,feature_use,dashboard
89919b67,CUST-0784,2024-02-08,feature_use,analytics
65d1441c,CUST-0784,2024-10-08,feature_use,automation
23876a12,CUST-0784,2024-09-04,feature_use,reporting
9133cab5,CUST-0784,2024-06-09,support_ticket,integrations
80ba73c0,CUST-0784,2024-11-25,feature_use,analytics
6e728432,CUST-0784,2024-01-02,upgrade_viewed,dashboard
8cc7dc9f,CUST-0784,2024-08-09,login,analytics
bfcbbcb3,CUST-0784,2024-07-24,upgrade_viewed,analytics
42b54e80,CUST-0784,2024-11-30,login,export
8ea43149,CUST-0784,2024-01-29,feature_use,export
518fcc5b,CUST-0784,2024-08-05,upgrade_viewed,api_access
f7e85ca8,CUST-0784,2024-11-25,upgrade_viewed,dashboard
e4fcf266,CUST-0784,2024-11-20,feature_use,reporting
11b6c4e6,CUST-0784,2024-01-25,export,integrations
d5d39b97,CUST-0784,2024-08-16,support_ticket,dashboard
b888dae3,CUST-0784,2023-12-30,support_ticket,collaboration
296c1a77,CUST-0784,2024-09-25,feature_use,reporting
1e39476f,CUST-0784,2024-04-14,login,api_access
70444963,CUST-0784,2024-07-14,upgrade_viewed,analytics
3c62196c,CUST-0784,2024-09-26,login,api_access
133b1550,CUST-0784,2024-09-18,feature_use,integrations
709dbee2,CUST-0784,2024-07-24,feature_use,automation
71acc64e,CUST-0784,2024-04-21,export,integrations
7505f44d,CUST-0784,2024-05-16,export,dashboard
50c4380c,CUST-0784,2024-11-15,support_ticket,api_access
77f417b5,CUST-0784,2024-12-09,upgrade_viewed,analytics
7e3c3dba,CUST-0784,2024-01-26,login,analytics
ca5d7a37,CUST-0784,2024-10-06,support_ticket,collaboration
235592be,CUST-0784,2024-03-05,feature_use,dashboard
8d060856,CUST-0784,2024-01-04,login,api_access
8da0fe73,CUST-0784,2023-12-02,export,reporting
ca8d6607,CUST-0784,2024-04-10,export,analytics
1daf3064,CUST-0784,2024-01-26,support_ticket,automation
7edd0154,CUST-0784,2024-08-27,upgrade_viewed,export
693c4691,CUST-0784,2024-07-04,login,dashboard
afd7c60b,CUST-0784,2024-01-19,feature_use,automation
6b03acc2,CUST-0784,2024-12-13,feature_use,automation
fc6c58a4,CUST-0784,2024-08-19,support_ticket,analytics
f1cbb834,CUST-0784,2024-05-06,login,collaboration
8eaabb96,CUST-0784,2024-07-25,upgrade_viewed,export
e0b692ed,CUST-0784,2024-12-05,login,export
21a7d069,CUST-0784,2024-10-29,login,dashboard
07fb365e,CUST-0784,2024-09-29,support_ticket,dashboard
a61df1a8,CUST-0784,2024-01-02,feature_use,reporting
93bdbda6,CUST-0784,2024-05-28,login,dashboard
00bf02a7,CUST-0784,2024-06-24,feature_use,automation
d7ea9d99,CUST-0784,2024-02-15,upgrade_viewed,automation
c1963b36,CUST-0784,2024-04-21,login,api_access
7bdaeed2,CUST-0784,2024-07-23,upgrade_viewed,api_access
cc39176d,CUST-0784,2024-02-23,feature_use,integrations
cb52dbeb,CUST-0784,2024-04-14,feature_use,integrations
bcb115e6,CUST-0784,2024-02-12,feature_use,integrations
dcd5d25a,CUST-0784,2023-12-08,upgrade_viewed,automation
91bc858d,CUST-0784,2024-10-08,login,reporting
4fdda5a6,CUST-0784,2024-11-16,feature_use,collaboration
15e1d150,CUST-0784,2024-08-27,feature_use,reporting
8e33a761,CUST-0784,2024-03-19,feature_use,analytics
90ff3203,CUST-0784,2024-01-24,feature_use,automation
77307027,CUST-0784,2024-03-28,feature_use,collaboration
a8a77eba,CUST-0784,2024-11-22,feature_use,api_access
aab4930a,CUST-0784,2024-02-28,upgrade_viewed,api_access
6577e4e6,CUST-0784,2024-07-24,login,dashboard
ad6333d8,CUST-0784,2024-06-04,support_ticket,api_access
cef1b89f,CUST-0784,2024-09-29,export,integrations
7d5a4760,CUST-0784,2024-12-20,upgrade_viewed,automation
8894b59a,CUST-0784,2024-10-09,feature_use,analytics
f63520f0,CUST-0784,2024-01-28,feature_use,automation
c37e064f,CUST-0784,2024-09-07,feature_use,analytics
d24f00b6,CUST-0784,2024-11-27,support_ticket,api_access
cc4eaf20,CUST-0784,2024-10-22,upgrade_viewed,dashboard
ecf54bfd,CUST-0784,2024-07-20,export,api_access
26a5f1c8,CUST-0784,2024-02-13,support_ticket,automation
76770422,CUST-0784,2024-05-13,upgrade_viewed,automation
a303f0b9,CUST-0784,2024-01-21,export,integrations
771096ff,CUST-0784,2024-11-06,support_ticket,export
bf2149f6,CUST-0784,2024-03-26,upgrade_viewed,integrations
11c71fd2,CUST-0784,2024-04-02,support_ticket,automation
fe9378a8,CUST-0784,2023-12-17,feature_use,api_access
0003aa2c,CUST-0784,2024-08-13,upgrade_viewed,analytics
b81b6905,CUST-0784,2024-11-29,login,analytics
8bbc639b,CUST-0784,2024-12-14,export,collaboration
23aecc99,CUST-0784,2024-05-22,support_ticket,export
ec0f198f,CUST-0784,2024-09-06,export,integrations
e828a12a,CUST-0784,2024-06-06,support_ticket,api_access
ba9070da,CUST-0784,2023-12-21,upgrade_viewed,analytics
4a9b9f63,CUST-0784,2024-05-21,support_ticket,reporting
75aa9de4,CUST-0784,2024-11-07,feature_use,reporting
775044d7,CUST-0784,2023-12-01,support_ticket,export
4c4280a0,CUST-0784,2024-07-22,upgrade_viewed,reporting
948b6d98,CUST-0784,2024-10-08,upgrade_viewed,api_access
d137c994,CUST-0784,2024-06-24,support_ticket,reporting
b8bcb52d,CUST-0784,2024-07-20,login,reporting
0b31ad69,CUST-0784,2024-10-11,feature_use,collaboration
95750dbd,CUST-0784,2024-03-19,export,integrations
951e8181,CUST-0784,2023-12-05,login,analytics
99084bb3,CUST-0784,2024-10-14,support_ticket,export
3d353b85,CUST-0784,2024-11-05,feature_use,api_access
0bcd5a57,CUST-0784,2024-12-19,upgrade_viewed,automation
c7b47de4,CUST-0784,2024-08-10,feature_use,dashboard
97f7ab59,CUST-0784,2024-07-13,export,integrations
78b05659,CUST-0784,2024-05-19,upgrade_viewed,analytics
d284dcb9,CUST-0784,2024-08-07,feature_use,automation
19a17952,CUST-0784,2023-12-27,support_ticket,api_access
1427dbf8,CUST-0784,2023-12-22,feature_use,integrations
03eafdb7,CUST-0784,2024-08-26,export,reporting
fe34d732,CUST-0784,2024-06-02,support_ticket,integrations
5ed5bbef,CUST-0784,2024-12-27,login,analytics
156f98e9,CUST-0784,2024-09-10,upgrade_viewed,integrations
25201a54,CUST-0784,2024-04-14,login,integrations
121aab4e,CUST-0784,2024-04-20,export,automation
1f09108f,CUST-0784,2023-12-15,upgrade_viewed,reporting
2fc44039,CUST-0784,2024-07-30,support_ticket,export
3f676dab,CUST-0784,2024-11-02,feature_use,analytics
e70ffe52,CUST-0784,2024-03-06,feature_use,automation
9e5ff1d3,CUST-0784,2024-04-13,support_ticket,analytics
40cab741,CUST-0784,2024-12-08,export,export
f2711172,CUST-0784,2024-12-20,feature_use,dashboard
067abd1b,CUST-0784,2024-09-13,export,api_access
292553d3,CUST-0784,2024-10-08,support_ticket,collaboration
8f8ab772,CUST-0784,2024-01-11,feature_use,dashboard
db1d3147,CUST-0784,2023-12-21,export,collaboration
bd04c5a5,CUST-0784,2024-03-20,export,automation
9e661301,CUST-0784,2024-04-09,feature_use,api_access
757727fc,CUST-0784,2024-08-31,upgrade_viewed,api_access
6d423249,CUST-0785,2023-11-13,upgrade_viewed,automation
3a1cba81,CUST-0785,2023-10-28,export,analytics
5061b548,CUST-0785,2023-07-25,export,export
bb7e113b,CUST-0785,2023-02-04,export,reporting
25103d5f,CUST-0785,2024-02-25,export,automation
aa1ad7cd,CUST-0785,2023-12-22,upgrade_viewed,dashboard
aa27e54a,CUST-0785,2024-03-02,export,dashboard
68ae971c,CUST-0785,2023-08-08,login,collaboration
abf1997e,CUST-0785,2023-09-22,upgrade_viewed,api_access
88e091ab,CUST-0785,2023-06-18,export,integrations
b286f559,CUST-0785,2023-12-04,feature_use,integrations
96485bd3,CUST-0785,2023-03-11,upgrade_viewed,api_access
85350560,CUST-0785,2023-01-29,export,dashboard
09644f6b,CUST-0785,2023-06-28,support_ticket,analytics
8fc5e54f,CUST-0785,2023-02-17,upgrade_viewed,analytics
813688df,CUST-0786,2023-03-22,upgrade_viewed,analytics
d5251013,CUST-0786,2023-10-08,export,automation
b5f0d86a,CUST-0786,2023-12-18,support_ticket,automation
ff4da848,CUST-0786,2024-10-19,support_ticket,api_access
5af29765,CUST-0786,2024-05-23,upgrade_viewed,collaboration
94c5aec8,CUST-0786,2023-08-26,export,export
ea0d3041,CUST-0786,2024-09-01,feature_use,reporting
1e4c4b6f,CUST-0786,2024-01-17,login,reporting
84a86fe2,CUST-0786,2024-06-14,login,analytics
b34dc702,CUST-0786,2024-07-26,feature_use,automation
450ba785,CUST-0786,2023-04-24,feature_use,integrations
84c09bc5,CUST-0786,2024-11-12,export,analytics
0f7f94ac,CUST-0786,2024-12-21,upgrade_viewed,integrations
47131a75,CUST-0786,2024-02-11,feature_use,integrations
ee4cae56,CUST-0786,2024-05-11,feature_use,api_access
cb800a47,CUST-0786,2024-12-15,support_ticket,automation
e58e0a4a,CUST-0786,2024-07-09,export,dashboard
cb68b60f,CUST-0786,2024-06-09,feature_use,automation
98d84da2,CUST-0786,2024-12-04,feature_use,api_access
d2563287,CUST-0786,2024-03-05,export,analytics
52bc6a9f,CUST-0786,2024-10-28,login,analytics
4851a5a1,CUST-0786,2023-07-10,upgrade_viewed,analytics
ddd76436,CUST-0786,2024-03-22,upgrade_viewed,collaboration
a2cc7cbd,CUST-0786,2023-08-30,feature_use,reporting
e01a95eb,CUST-0786,2023-10-07,upgrade_viewed,collaboration
121bc559,CUST-0786,2024-08-06,support_ticket,analytics
679686ec,CUST-0786,2023-11-23,export,reporting
440a9623,CUST-0786,2023-12-19,support_ticket,automation
da193949,CUST-0786,2023-06-01,support_ticket,dashboard
8dc98dce,CUST-0786,2023-05-28,support_ticket,analytics
1aebcbba,CUST-0786,2024-02-13,feature_use,automation
01a8a7d4,CUST-0786,2023-10-21,export,api_access
